"Site","Year","Season","Diam","Occupant","Note","N","survival","GIG","OBT","MC","ELD","BP","Host.plant","Site_name","State","Country","Latitude","longitude","Confidence","Collector","collection.notes"
"MTA",2024,"Spring",18,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",18,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",18,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",18,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",20,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",20,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",20,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",21,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",22,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",22,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",22,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",22,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",23,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",23,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",23,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",24,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",16,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",16,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",17,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",13,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"EU",NA,1,1,0,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"GIG",NA,1,0,1,0,0,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
"MTA",2024,"Spring",14,"MC",NA,1,0,0,0,1,0,0,"S. altissima","mount allison farm","","",45.903885,-64.38705,"Low","Jada Ripley, Jasmine McNairn-Hart, Ashlyn Baillie","took detailed notes in lab books so if clarification is needed we can provide some"
